Struthio camelus
Neomorphus pucheranii
Chalcopsitta atra
Chalcopsitta duivenbodei
Chalcopsitta sintillata
Chalcopsitta cardinalis
Eos histrio
Eos squamata
Eos bornea
Eos reticulata
Eos cyanogenia
Eos semilarvata
Pseudeos fuscata
Trichoglossus ornatus
Trichoglossus haematodus
Trichoglossus rubritorquis
Trichoglossus euteles
Trichoglossus flavoviridis
Trichoglossus johnstoniae
Trichoglossus rubiginosus
Trichoglossus chlorolepidotus
Psitteuteles versicolor
Psitteuteles iris
Psitteuteles goldiei
Lorius garrulus
Lorius domicella
Lorius lory
Lorius hypoinochrous
Lorius albidinuchus
Lorius chlorocercus
Phigys solitarius
Vini australis
Vini kuhlii
Vini stepheni
Vini peruviana
Vini ultramarina
Glossopsitta concinna
Glossopsitta pusilla
Glossopsitta porphyrocephala
Charmosyna palmarum
Charmosyna rubrigularis
Charmosyna meeki
Charmosyna toxopei
Charmosyna multistriata
Charmosyna wilhelminae
Charmosyna rubronotata
Charmosyna placentis
Charmosyna diadema
Charmosyna amabilis
Charmosyna margarethae
Charmosyna pulchella
Charmosyna josefinae
Charmosyna papou
Oreopsittacus arfaki
Neopsittacus musschenbroekii
Neopsittacus pullicauda
Probosciger aterrimus
Calyptorhynchus baudinii
Calyptorhynchus latirostris
Calyptorhynchus funereus
Calyptorhynchus banksii
Calyptorhynchus lathami
Callocephalon fimbriatum
Eolophus roseicapillus
Cacatua leadbeateri
Cacatua sulphurea
Cacatua galerita
Cacatua ophthalmica
Cacatua moluccensis
Cacatua alba
Cacatua haematuropygia
Cacatua goffini
Cacatua sanguinea
Cacatua pastinator
Cacatua tenuirostris
Cacatua ducorpsii
Nymphicus hollandicus
Nestor notabilis
Nestor productus
Nestor meridionalis
Micropsitta keiensis
Micropsitta geelvinkiana
Micropsitta pusio
Micropsitta meeki
Micropsitta finschii
Micropsitta bruijnii
Cyclopsitta gulielmitertii
Cyclopsitta diophthalma
Psittaculirostris desmarestii
Psittaculirostris edwardsii
Psittaculirostris salvadorii
Bolbopsittacus lunulatus
Psittinus cyanurus
Psittacella brehmii
Psittacella picta
Psittacella modesta
Psittacella madaraszi
Geoffroyus geoffroyi
Geoffroyus simplex
Geoffroyus heteroclitus
Prioniturus montanus
Prioniturus waterstradti
Prioniturus platenae
Prioniturus luconensis
Prioniturus discurus
Prioniturus verticalis
Prioniturus flavicans
Prioniturus platurus
Prioniturus mada
Tanygnathus megalorynchos
Tanygnathus lucionensis
Tanygnathus sumatranus
Tanygnathus gramineus
Eclectus roratus
Psittrichas fulgidus
Prosopeia splendens
Prosopeia personata
Prosopeia tabuensis
Alisterus scapularis
Alisterus amboinensis
Alisterus chloropterus
Aprosmictus jonquillaceus
Aprosmictus erythropterus
Polytelis swainsonii
Polytelis anthopeplus
Polytelis alexandrae
Purpureicephalus spurius
Platycercus zonarius
Platycercus barnardi
Platycercus caledonicus
Platycercus elegans
Platycercus flaveolus
Platycercus venustus
Platycercus adscitus
Platycercus eximius
Platycercus icterotis
Northiella haematogaster
Psephotus haematonotus
Psephotus varius
Psephotus dissimilis
Psephotus chrysopterygius
Psephotus pulcherrimus
Cyanoramphus unicolor
Cyanoramphus cookii
Cyanoramphus novaezelandiae
Cyanoramphus auriceps
Cyanoramphus zealandicus
Cyanoramphus ulietanus
Eunymphicus cornutus
Neopsephotus bourkii
Neophema chrysostoma
Neophema elegans
Neophema petrophila
Neophema chrysogaster
Neophema pulchella
Neophema splendida
Lathamus discolor
Melopsittacus undulatus
Pezoporus wallicus
Geopsittacus occidentalis
Strigops habroptilus
Mascarinus mascarinus
Coracopsis vasa
Coracopsis nigra
Psittacus erithacus
Poicephalus robustus
Poicephalus gulielmi
Poicephalus senegalus
Poicephalus crassus
Poicephalus meyeri
Poicephalus flavifrons
Poicephalus rufiventris
Poicephalus cryptoxanthus
Poicephalus rueppellii
Agapornis canus
Agapornis pullarius
Agapornis taranta
Agapornis swindernianus
Agapornis roseicollis
Agapornis fischeri
Agapornis personatus
Agapornis lilianae
Agapornis nigrigenis
Loriculus vernalis
Loriculus beryllinus
Loriculus philippensis
Loriculus galgulus
Loriculus stigmatus
Loriculus amabilis
Loriculus catamene
Loriculus aurantiifrons
Loriculus tener
Loriculus exilis
Loriculus pusillus
Loriculus flosculus
Psittacula eupatria
Psittacula wardi
Psittacula krameri
Psittacula echo
Psittacula exsul
Psittacula himalayana
Psittacula finschii
Psittacula intermedia
Psittacula cyanocephala
Psittacula roseata
Psittacula columboides
Psittacula calthropae
Psittacula derbiana
Psittacula alexandri
Psittacula caniceps
Psittacula longicauda
Anodorhynchus hyacinthinus
Anodorhynchus leari
Anodorhynchus glaucus
Cyanopsitta spixii
Ara ararauna
Ara glaucogularis
Ara militaris
Ara ambigua
Ara macao
Ara chloropterus
Ara cubensis
Ara tricolor
Ara rubrogenys
Ara severa
Ara manilata
Ara couloni
Ara maracana
Ara auricollis
Ara nobilis
Aratinga acuticaudata
Aratinga guarouba
Aratinga holochlora
Aratinga strenua
Aratinga wagleri
Aratinga mitrata
Aratinga erythrogenys
Aratinga finschi
Aratinga leucophthalmus
Aratinga euops
Aratinga chloroptera
Aratinga solstitialis
Aratinga jandaya
Aratinga auricapilla
Aratinga weddellii
Aratinga nana
Aratinga canicularis
Aratinga aurea
Aratinga pertinax
Aratinga cactorum
Nandayus nenday
Leptosittaca branickii
Ognorhynchus icterotis
Rhynchopsitta pachyrhyncha
Rhynchopsitta terrisi
Conuropsis carolinensis
Cyanoliseus patagonus
Pyrrhura cruentata
Pyrrhura devillei
Pyrrhura frontalis
Pyrrhura perlata
Pyrrhura rhodogaster
Pyrrhura molinae
Pyrrhura picta
Pyrrhura leucotis
Pyrrhura viridicata
Pyrrhura egregia
Pyrrhura melanura
Pyrrhura orcesi
Pyrrhura rupicola
Pyrrhura albipectus
Pyrrhura calliptera
Pyrrhura hoematotis
Pyrrhura rhodocephala
Pyrrhura hoffmanni
Enicognathus ferrugineus
Enicognathus leptorhynchus
Myiopsitta monachus
Bolborhynchus aymara
Bolborhynchus aurifrons
Bolborhynchus lineola
Bolborhynchus orbygnesius
Bolborhynchus ferrugineifrons
Forpus cyanopygius
Forpus passerinus
Forpus xanthopterygius
Forpus conspicillatus
Forpus sclateri
Forpus coelestis
Forpus xanthops
Brotogeris tirica
Brotogeris versicolurus
Brotogeris chiriri
Brotogeris pyrrhopterus
Brotogeris jugularis
Brotogeris cyanoptera
Brotogeris chrysopterus
Brotogeris sanctithomae
Nannopsittaca panychlora
Nannopsittaca dachilleae
Touit batavica
Touit huetii
Touit costaricensis
Touit dilectissima
Touit purpurata
Touit melanonotus
Touit surda
Touit stictoptera
Pionites melanocephala
Pionites leucogaster
Pionopsitta pileata
Pionopsitta haematotis
Pionopsitta pulchra
Pionopsitta barrabandi
Pionopsitta pyrilia
Pionopsitta caica
Gypopsitta vulturina
Hapalopsittaca melanotis
Hapalopsittaca amazonina
Hapalopsittaca fuertesi
Hapalopsittaca pyrrhops
Graydidascalus brachyurus
Pionus menstruus
Pionus sordidus
Pionus maximiliani
Pionus tumultuosus
Pionus senilis
Pionus chalcopterus
Pionus fuscus
Amazona leucocephala
Amazona collaria
Amazona ventralis
Amazona albifrons
Amazona xantholora
Amazona agilis
Amazona vittata
Amazona tucumana
Amazona pretrei
Amazona viridigenalis
Amazona finschi
Amazona autumnalis
Amazona dufresniana
Amazona rhodocorytha
Amazona brasiliensis
Amazona festiva
Amazona xanthops
Amazona barbadensis
Amazona aestiva
Amazona oratrix
Amazona auropalliata
Amazona ochrocephala
Amazona amazonica
Amazona mercenaria
Amazona kawalli
Amazona farinosa
Amazona vinacea
Amazona versicolor
Amazona arausiaca
Amazona guildingii
Amazona imperialis
Deroptyus accipitrinus
Triclaria malachitacea
Cypseloides rutilus
Cypseloides phelpsi
Cypseloides niger
Cypseloides lemosi
Cypseloides rothschildi
Cypseloides fumigatus
Cypseloides cherriei
Cypseloides storeri
Cypseloides cryptus
Cypseloides senex
Streptoprocne zonaris
Streptoprocne biscutata
Streptoprocne semicollaris
Hydrochous gigas
Collocalia esculenta
Collocalia linchi
Collocalia troglodytes
Collocalia elaphra
Collocalia francica
Collocalia unicolor
Collocalia mearnsi
Collocalia infuscata
Collocalia hirundinacea
Collocalia spodiopygius
Collocalia terraereginae
Collocalia brevirostris
Collocalia vulcanorum
Collocalia rogersi
Collocalia whiteheadi
Collocalia nuditarsus
Collocalia orientalis
Collocalia salangana
Collocalia palawanensis
Collocalia amelis
Collocalia vanikorensis
Collocalia pelewensis
Collocalia inquieta
Collocalia sawtelli
Collocalia leucophaeus
Collocalia ocista
Collocalia maxima
Collocalia fuciphaga
Collocalia germani
Collocalia papuensis
Schoutedenapus myoptilus
Schoutedenapus schoutedeni
Mearnsia picina
Mearnsia novaeguineae
Zoonavena grandidieri
Zoonavena thomensis
Zoonavena sylvatica
Telacanthura ussheri
Telacanthura melanopygia
Rhaphidura leucopygialis
Rhaphidura sabini
Neafrapus cassini
Neafrapus boehmi
Hirundapus caudacutus
Hirundapus cochinchinensis
Hirundapus giganteus
Hirundapus celebensis
Chaetura spinicauda
Chaetura martinica
Chaetura cinereiventris
Chaetura egregia
Chaetura pelagica
Chaetura vauxi
Chaetura chapmani
Chaetura brachyura
Chaetura andrei
Aeronautes saxatalis
Aeronautes montivagus
Aeronautes andecolus
Tachornis phoenicobia
Tachornis furcata
Tachornis squamata
Panyptila sanctihieronymi
Panyptila cayennensis
Cypsiurus parvus
Cypsiurus balasiensis
Tachymarptis melba
Tachymarptis aequatorialis
Apus alexandri
Apus apus
Apus unicolor
Apus niansae
Apus pallidus
Apus barbatus
Apus berliozi
Apus bradfieldi
Apus balstoni
Apus pacificus
Apus acuticauda
Apus affinis
Apus nipalensis
Apus horus
Apus toulsoni
Apus caffer
Apus batesi
Hemiprocne coronata
Hemiprocne longipennis
Hemiprocne mystacea
Hemiprocne comata
Glaucis aenea
Glaucis hirsuta
Threnetes niger
Threnetes ruckeri
Threnetes leucurus
Phaethornis yaruqui
Phaethornis guy
Phaethornis syrmatophorus
Phaethornis superciliosus
Phaethornis malaris
Phaethornis eurynome
Phaethornis hispidus
Phaethornis anthophilus
Phaethornis bourcieri
Phaethornis koepckeae
Phaethornis philippii
Phaethornis squalidus
Phaethornis augusti
Phaethornis pretrei
Phaethornis subochraceus
Phaethornis nattereri
Phaethornis gounellei
Phaethornis ruber
Phaethornis stuarti
Phaethornis griseogularis
Phaethornis longuemareus
Phaethornis idaliae
Eutoxeres aquila
Eutoxeres condamini
Androdon aequatorialis
Ramphodon naevius
Ramphodon dohrnii
Doryfera johannae
Doryfera ludovicae
Phaeochroa cuvierii
Campylopterus curvipennis
Campylopterus excellens
Campylopterus largipennis
Campylopterus rufus
Campylopterus hyperythrus
Campylopterus duidae
Campylopterus hemileucurus
Campylopterus ensipennis
Campylopterus falcatus
Campylopterus phainopeplus
Campylopterus villaviscensio
Eupetomena macroura
Florisuga mellivora
Melanotrochilus fuscus
Colibri delphinae
Colibri thalassinus
Colibri coruscans
Colibri serrirostris
Anthracothorax viridigula
Anthracothorax prevostii
Anthracothorax nigricollis
Anthracothorax mango
Anthracothorax dominicus
Anthracothorax viridis
Avocettula recurvirostris
Eulampis jugularis
Eulampis holosericeus
Chrysolampis mosquitus
Orthorhyncus cristatus
Klais guimeti
Abeillia abeillei
Stephanoxis lalandi
Lophornis ornatus
Lophornis gouldii
Lophornis magnificus
Lophornis brachylopha
Lophornis delattrei
Lophornis stictolophus
Lophornis chalybeus
Lophornis pavoninus
Lophornis helenae
Lophornis adorabilis
Popelairia popelairii
Popelairia langsdorffi
Popelairia letitiae
Popelairia conversii
Discosura longicauda
Chlorestes notatus
Chlorostilbon canivetii
Chlorostilbon assimilis
Chlorostilbon mellisugus
Chlorostilbon aureoventris
Chlorostilbon ricordii
Chlorostilbon bracei
Chlorostilbon swainsonii
Chlorostilbon maugaeus
Chlorostilbon gibsoni
Chlorostilbon russatus
Chlorostilbon stenura
Chlorostilbon alice
Chlorostilbon poortmani
Cynanthus sordidus
Cynanthus latirostris
Cyanophaia bicolor
Thalurania ridgwayi
Thalurania colombica
Thalurania fannyi
Thalurania furcata
Thalurania watertonii
Thalurania glaucopis
Panterpe insignis
Damophila julie
Lepidopyga coeruleogularis
Lepidopyga lilliae
Lepidopyga goudoti
Hylocharis xantusii
Hylocharis leucotis
Hylocharis eliciae
Hylocharis sapphirina
Hylocharis cyanus
Hylocharis pyropygia
Hylocharis chrysura
Hylocharis grayi
Chrysuronia oenone
Goldmania violiceps
Goethalsia bella
Trochilus polytmus
Leucochloris albicollis
Polytmus guainumbi
Polytmus milleri
Polytmus theresiae
Leucippus fallax
Leucippus baeri
Leucippus taczanowskii
Leucippus chlorocercus
Taphrospilus hypostictus
Amazilia viridicauda
Amazilia chionogaster
Amazilia candida
Amazilia chionopectus
Amazilia versicolor
Amazilia luciae
Amazilia fimbriata
Amazilia distans
Amazilia lactea
Amazilia amabilis
Amazilia decora
Amazilia rosenbergi
Amazilia boucardi
Amazilia franciae
Amazilia leucogaster
Amazilia cyanocephala
Amazilia cyanifrons
Amazilia beryllina
Amazilia cyanura
Amazilia saucerrottei
Amazilia tobaci
Amazilia viridigaster
Amazilia edward
Amazilia rutila
Amazilia yucatanensis
Amazilia tzacatl
Amazilia castaneiventris
Amazilia amazilia
Amazilia viridifrons
Amazilia violiceps
Eupherusa poliocerca
Eupherusa eximia
Eupherusa cyanophrys
Eupherusa nigriventris
Elvira chionura
Elvira cupreiceps
Microchera albocoronata
Chalybura buffonii
Chalybura urochrysia
Aphantochroa cirrochloris
Lampornis clemenciae
Lampornis amethystinus
Lampornis viridipallens
Lampornis sybillae
Lampornis hemileucus
Lampornis castaneoventris
Lamprolaima rhami
Adelomyia melanogenys
Anthocephala floriceps
Phlogophilus hemileucurus
Phlogophilus harterti
Clytolaema rubricauda
Heliodoxa imperatrix
Heliodoxa xanthogonys
Heliodoxa gularis
Heliodoxa branickii
Heliodoxa schreibersii
Heliodoxa aurescens
Heliodoxa rubinoides
Heliodoxa jacula
Heliodoxa leadbeateri
Eugenes fulgens
Hylonympha macrocerca
Sternoclyta cyanopectus
Topaza pyra
Topaza pella
Oreotrochilus chimborazo
Oreotrochilus estella
Oreotrochilus leucopleurus
Oreotrochilus melanogaster
Oreotrochilus adela
Urochroa bougueri
Patagona gigas
Aglaeactis cupripennis
Aglaeactis castelnaudii
Aglaeactis aliciae
Aglaeactis pamela
Lafresnaya lafresnayi
Pterophanes cyanopterus
Coeligena coeligena
Coeligena wilsoni
Coeligena prunellei
Coeligena torquata
Coeligena phalerata
Coeligena orina
Coeligena bonapartei
Coeligena helianthea
Coeligena lutetiae
Coeligena violifer
Coeligena iris
Ensifera ensifera
Sephanoides sephaniodes
Sephanoides fernandensis
Boissonneaua flavescens
Boissonneaua matthewsii
Boissonneaua jardini
Heliangelus mavors
Heliangelus spencei
Heliangelus amethysticollis
Heliangelus strophianus
Heliangelus exortis
Heliangelus viola
Heliangelus regalis
Eriocnemis nigrivestis
Eriocnemis vestitus
Eriocnemis godini
Eriocnemis luciani
Eriocnemis cupreoventris
Eriocnemis mosquera
Eriocnemis glaucopoides
Eriocnemis mirabilis
Eriocnemis alinae
Eriocnemis derbyi
Haplophaedia aureliae
Haplophaedia lugens
Urosticte benjamini
Urosticte ruficrissa
Ocreatus underwoodii
Lesbia victoriae
Lesbia nuna
Sappho sparganura
Polyonymus caroli
Ramphomicron microrhynchum
Ramphomicron dorsale
Metallura williami
Metallura baroni
Metallura odomae
Metallura theresiae
Metallura eupogon
Metallura aeneocauda
Metallura phoebe
Metallura tyrianthina
Metallura iracunda
Chalcostigma ruficeps
Chalcostigma olivaceum
Chalcostigma stanleyi
Chalcostigma heteropogon
Chalcostigma herrani
Oxypogon guerinii
Opisthoprora euryptera
Taphrolesbia griseiventris
Aglaiocercus kingi
Aglaiocercus coelestis
Oreonympha nobilis
Augastes lumachellus
Augastes scutatus
Augastes geoffroyi
Heliothryx barroti
Heliothryx aurita
Heliactin cornuta
Loddigesia mirabilis
Heliomaster constantii
Heliomaster longirostris
Heliomaster squamosus
Heliomaster furcifer
Rhodopis vesper
Thaumastura cora
Philodice bryantae
Philodice mitchellii
Doricha enicura
Doricha eliza
Tilmatura dupontii
Microstilbon burmeisteri
Calothorax lucifer
Calothorax pulcher
Archilochus colubris
Archilochus alexandri
Calypte anna
Calypte costae
Calliphlox evelynae
Calliphlox amethystina
Mellisuga helenae
Mellisuga minima
Stellula calliope
Atthis heloisa
Atthis ellioti
Myrtis fanny
Eulidia yarrellii
Myrmia micrura
Acestrura mulsant
Acestrura bombus
Acestrura heliodor
Acestrura astreans
Acestrura berlepschi
Chaetocercus jourdanii
Selasphorus platycercus
Selasphorus rufus
Selasphorus sasin
Selasphorus flammula
Selasphorus scintilla
Selasphorus ardens
Tauraco persa
Tauraco schuettii
Tauraco schalowi
Tauraco fischeri
Tauraco livingstonii
Tauraco corythaix
Tauraco bannermani
Tauraco erythrolophus
Tauraco macrorhynchus
Tauraco leucotis
Tauraco ruspolii
Tauraco hartlaubi
Tauraco leucolophus
Musophaga johnstoni
Musophaga porphyreolopha
Musophaga violacea
Musophaga rossae
Corythaixoides concolor
Corythaixoides personatus
Corythaixoides leucogaster
Crinifer piscator
Crinifer zonurus
Corythaeola cristata
Tyto tenebricosa
Tyto multipunctata
Tyto inexspectata
Tyto nigrobrunnea
Tyto sororcula
Tyto manusi
Tyto aurantia
Tyto novaehollandiae
Tyto castanops
Tyto rosenbergii
Tyto soumagnei
Tyto alba
Tyto glaucops
Tyto capensis
Tyto longimembris
Phodilus prigoginei
Phodilus badius
Otus sagittatus
Otus rufescens
Otus icterorhynchus
Otus ireneae
Otus balli
Otus spilocephalus
Otus umbra
Otus angelinae
Otus manadensis
Otus longicornis
Otus mindorensis
Otus mirus
Otus hartlaubi
Otus brucei
Otus flammeolus
Otus scops
Otus elegans
Otus mantananensis
Otus magicus
Otus rutilus
Otus pauliani
Otus brookii
Otus bakkamoena
Otus mentawi
Otus fuliginosus
Otus megalotis
Otus silvicola
Otus leucotis
Otus kennicottii
Otus asio
Otus trichopsis
Otus choliba
Otus koepckeae
Otus roboratus
Otus clarkii
Otus barbarus
Otus ingens
Otus marshalli
Otus watsonii
Otus atricapillus
Otus vermiculatus
Otus sanctaecatarinae
Otus lawrencii
Otus nudipes
Otus podarginus
Otus albogularis
Mimizuku gurneyi
Bubo virginianus
Bubo bubo
Bubo bengalensis
Bubo ascalaphus
Bubo capensis
Bubo africanus
Bubo poensis
Bubo vosseleri
Bubo nipalensis
Bubo sumatranus
Bubo shelleyi
Bubo lacteus
Bubo coromandus
Bubo leucostictus
Bubo philippensis
Ketupa blakistoni
Ketupa zeylonensis
Ketupa flavipes
Ketupa ketupu
Scotopelia peli
Scotopelia ussheri
Scotopelia bouvieri
Nyctea scandiaca
Strix seloputo
Strix ocellata
Strix leptogrammica
Strix aluco
Strix butleri
Strix occidentalis
Strix varia
Strix fulvescens
Strix hylophila
Strix rufipes
Strix uralensis
Strix davidi
Strix nebulosa
Strix virgata
Strix nigrolineata
Strix huhula
Strix albitarsus
Strix woodfordii
Jubula lettii
Lophostrix cristata
Pulsatrix perspicillata
Pulsatrix melanota
Pulsatrix koeniswaldiana
Surnia ulula
Glaucidium passerinum
Glaucidium brodiei
Glaucidium perlatum
Glaucidium californicum
Glaucidium gnoma
Glaucidium jardinii
Glaucidium bolivianum
Glaucidium hardyi
Glaucidium minutissimum
Glaucidium brasilianum
Glaucidium peruanum
Glaucidium nanum
Glaucidium siju
Glaucidium tephronotum
Glaucidium sjostedti
Glaucidium cuculoides
Glaucidium castanopterum
Glaucidium radiatum
Glaucidium castanonotum
Glaucidium capense
Glaucidium castaneum
Glaucidium ngamiense
Glaucidium scheffleri
Glaucidium albertinum
Xenoglaux loweryi
Micrathene whitneyi
Athene noctua
Athene brama
Athene blewitti
